,feature,accuracy,std_accuracy,precision_w,std_precision_w,recall_w,std_recall_w,f1_w,std_f1_w,matthews,std_matthews
33,"['list_m', 'max_info', 'entropias']",0.76,0.1419176697948497,0.8,0.12377907632569972,0.76,0.1419176697948497,0.74,0.17234263511770073,0.54,0.28268547396740323
34,"['mutinf', 'max_info', 'entropias']",0.77,0.14928998626833614,0.8,0.12497455843314194,0.77,0.14928998626833614,0.74,0.18019194086939366,0.55,0.2913974663857981
35,"['list_m', 'diferencias', 'entropias']",0.76,0.14494611067565769,0.79,0.13796902986288095,0.76,0.14494611067565769,0.74,0.1762612060785099,0.53,0.29560260301253377
36,"['mutinf', 'diferencias', 'entropias']",0.77,0.1476058941912551,0.8,0.12395666989386137,0.77,0.1476058941912551,0.74,0.17860505209281607,0.55,0.2905491020374805
37,"['max_info', 'diferencias', 'entropias']",0.77,0.14707964466573886,0.8,0.12242398191022973,0.77,0.14707964466573886,0.74,0.17816200573729818,0.55,0.28741179866806166
38,"['list_m', 'mutinf', 'distancias']",0.75,0.1330222608250213,0.78,0.13143477329141215,0.75,0.1330222608250213,0.73,0.1625898985494102,0.51,0.27788503942013093
39,"['list_m', 'max_info', 'distancias']",0.75,0.13287682265918313,0.78,0.12760500207663297,0.75,0.13287682265918313,0.73,0.1607739756123227,0.51,0.27567067861673417
40,"['mutinf', 'max_info', 'distancias']",0.77,0.14052774414684097,0.8,0.12726485764893097,0.77,0.14052774414684097,0.74,0.17266177312986575,0.55,0.28486628354055343
41,"['list_m', 'diferencias', 'distancias']",0.75,0.1333990723356051,0.77,0.13213674049925198,0.75,0.1333990723356051,0.73,0.16275949494119774,0.51,0.2788316864541054
42,"['mutinf', 'diferencias', 'distancias']",0.76,0.14591307343757787,0.78,0.14786537945300177,0.76,0.14591307343757787,0.74,0.17860575671579354,0.53,0.3014443934655462
43,"['max_info', 'diferencias', 'distancias']",0.76,0.13787449002625538,0.8,0.1228073939114282,0.76,0.13787449002625538,0.74,0.16783490263435333,0.54,0.27730423859459036
44,"['list_m', 'entropias', 'distancias']",0.75,0.12755360392791731,0.78,0.12023456628084372,0.75,0.12755360392791731,0.73,0.15379163921776134,0.51,0.2648771563201879
45,"['mutinf', 'entropias', 'distancias']",0.76,0.14766939425622358,0.8,0.12514502208644238,0.76,0.14766939425622358,0.74,0.17796559984222318,0.55,0.28952739899615815
46,"['max_info', 'entropias', 'distancias']",0.76,0.14244516488810702,0.8,0.12207968393137573,0.76,0.14244516488810702,0.74,0.1730011433805481,0.55,0.2820522310581448
47,"['diferencias', 'entropias', 'distancias']",0.76,0.14391159395615075,0.79,0.1278674008477904,0.76,0.14391159395615075,0.74,0.1757594832594821,0.54,0.2880490355834414
48,"['list_m', 'mutinf', 'sumas']",0.76,0.14690026378465085,0.78,0.1486237306594765,0.76,0.14690026378465085,0.73,0.17934952215015568,0.53,0.3031764915712048
49,"['list_m', 'max_info', 'sumas']",0.76,0.13885694076998817,0.79,0.12300138076412559,0.76,0.13885694076998817,0.74,0.16888210082065255,0.54,0.27790961241619777
50,"['mutinf', 'max_info', 'sumas']",0.77,0.1485805232020671,0.8,0.12581295847409577,0.77,0.1485805232020671,0.74,0.18110234222054092,0.55,0.29082997869189037
51,"['list_m', 'diferencias', 'sumas']",0.76,0.14047909097086297,0.79,0.1348426863418655,0.76,0.14047909097086297,0.74,0.17414829256854,0.54,0.2889047035917593
52,"['mutinf', 'diferencias', 'sumas']",0.76,0.1513726259103673,0.79,0.13594564270277218,0.76,0.1513726259103673,0.74,0.18492537498417297,0.54,0.29985465544284357
53,"['max_info', 'diferencias', 'sumas']",0.76,0.14809203219619888,0.8,0.12756532709246218,0.76,0.14809203219619888,0.74,0.17878705039520112,0.55,0.29008265044438464
54,"['list_m', 'entropias', 'sumas']",0.76,0.14634078378907228,0.79,0.1359119035980201,0.76,0.14634078378907228,0.74,0.17773710154329933,0.53,0.29477238483018353
55,"['mutinf', 'entropias', 'sumas']",0.77,0.14838189748079111,0.8,0.12224018829471016,0.77,0.14838189748079111,0.74,0.18025267282505678,0.55,0.2893058917351918
56,"['max_info', 'entropias', 'sumas']",0.77,0.14680317392686032,0.8,0.12079794431932225,0.77,0.14680317392686032,0.74,0.17810554640137494,0.55,0.28524590510876163
57,"['diferencias', 'entropias', 'sumas']",0.76,0.14903858560788882,0.8,0.1262589206276723,0.76,0.14903858560788882,0.74,0.18137379236022574,0.55,0.2921193727811091
